# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	STRUCTURE	ALIGNMENT	CROSSIDS	MORPHEMES	NOTE
3788	Jerigaon	sour	ʨʰɛ̃ĩ-ba ~ ʨʰɛ̃ĩ-kʰɛn	ʨʰɛ̃ĩ+ba	tɕʰ ɛ̃ĩ + b a	i n + i n	tɕʰ ɛ̃ĩ + b a	1014 1013	sour sour	
3789	Khoitam	sour	ʨʰĩː-kʰan ~ ʨʰĩː-tĩː	ʨʰĩː+kʰan	tɕʰ ĩː + kʰ a n	i n + i n c	tɕʰ ĩː + kʰ a n	1014 1015	sour sour	
3790	Rahung	sour	ʨʰĩː-ba ~ ʨʰĩː-kʰɛn	ʨʰĩː+ba	tɕʰ ĩː + b a	i n + i n	tɕʰ ĩː + b a	1014 1013	sour sour	
3791	Rupa	sour	kʰɛ̃ː-baˀ ~ kʰɛ̃ː-ti	kʰɛ̃ː+baˀ	kʰ ɛ̃ː + b aˀ	i n + i n	kʰ ɛ̃ː + b aˀ	1014 1013	sour sour	
3792	Shergaon	sour	a-kʰɛ̃ː	a+kʰɛ̃ː	a + kʰ ɛ̃ː	n + i n	a + kʰ ɛ̃ː	1016 1014	sour sour	
#
3793	Khispi	sow, broadcast	pʰus	pʰus	pʰ u s	i n c	pʰ u s	1017	sowbroadcast	
3794	Duhumbi	sow, broadcast	pʰus	pʰus	pʰ u s	i n c	pʰ u s	1017	sowbroadcast	
3795	Khoina	sow, broadcast	pʰik	pʰik	pʰ i k	i n c	pʰ i k	1017	sowbroadcast	
3797	Khoitam	sow, broadcast	pʰik	pʰik	pʰ i k	i n c	pʰ i k	1017	sowbroadcast	
3799	Rupa	sow, broadcast	pʰik	pʰik	pʰ i k	i n c	pʰ i k	1017	sowbroadcast	
3802	Duhumbi	sow, broadcast	mɛɹ	mɛɹ	m ɛ ɹ	i n c	m ɛ ɹ	1020	sowbroadcast	
3803	Khoina	sow, broadcast	xɛˀ	xɛˀ	x ɛˀ	i n	x ɛˀ	1018	sowbroadcast	
3805	Khoitam	sow, broadcast	heˀ	heˀ	h eˀ	i n	h eˀ	1018	sowbroadcast	
3806	Rahung	sow, broadcast	heˀ	heˀ	h eˀ	i n	h eˀ	1018	sowbroadcast	
3807	Rupa	sow, broadcast	heˀ	heˀ	h eˀ	i n	h eˀ	1018	sowbroadcast	
#
3809	Khispi	soybean	ɕa-ʥɔk	ɕa+ʥɔk	ɕ a + dʑ ɔ k	i n + i n c	ɕ a + dʑ ɔ k	1022 1021	soybean soybean	
3810	Duhumbi	soybean	ɕa-ʥɔk	ɕa+ʥɔk	ɕ a + dʑ ɔ k	i n + i n c	ɕ a + dʑ ɔ k	1022 1021	soybean soybean	
3811	Khoina	soybean	ʂy-juk	ʂy+juk	ʂ y + j u k	i n + i n c	ʂ y + j u k	1022 1021	soybean soybean	
3812	Jerigaon	soybean	sy-juk ~ ɕ-uk	sy+juk	s y + j u k	i n + i n c	s y + j u k	1022 1021	soybean soybean	
3813	Khoitam	soybean	s-uk	s+uk	s + u k	i + n c	s - + - u k	1022 1021	soybean soybean	
3814	Rahung	soybean	s-uk	s+uk	s + u k	i + n c	s - + - u k	1022 1021	soybean soybean	
3815	Rupa	soybean	sy-juk	sy+juk	s y + j u k	i n + i n c	s y + j u k	1022 1021	soybean soybean	
3816	Shergaon	soybean	s-uk	s+uk	s + u k	i + n c	s - + - u k	1022 1021	soybean soybean	
#
3817	Khispi	sparrow	dak-ʨʰi-liŋ	dak+ʨʰi+liŋ	d a k + tɕʰ i + l i ŋ	i n c + i n + i n c	d a k + tɕʰ i + l i ŋ	1025 1023 1024	sparrow sparrow sparrow	
3818	Duhumbi	sparrow	dak-ʨʰi-liŋ	dak+ʨʰi+liŋ	d a k + tɕʰ i + l i ŋ	i n c + i n + i n c	d a k + tɕʰ i + l i ŋ	1025 1023 1024	sparrow sparrow sparrow	
3820	Jerigaon	sparrow	hu-ʥiŋ	hu+ʥiŋ	h u + dʑ i ŋ	i n + i n c	h u + dʑ i ŋ	1027 450	sparrow sparrow	
3821	Khoitam	sparrow	ʨɔm-ʨə-rɛː	ʨɔm+ʨə+rɛː	tɕ ɔ m + tɕ ə + r ɛː	i n c + i n + i n	tɕ ɔ m + tɕ ə + r ɛː	449 1023 508	sparrow sparrow ?	
3822	Rahung	sparrow	ʨam-ʨə-rɛː	ʨam+ʨə+rɛː	tɕ a m + tɕ ə + r ɛː	i n c + i n + i n	tɕ a m + tɕ ə + r ɛː	449 1023 508	sparrow sparrow ?	
3823	Rupa	sparrow	bə-ʦə-lɔː	bə+ʦə+lɔː	b ə + ts ə + l ɔː	i n + i n + i n	b ə + ts ə + l - ɔː	1026 1023 435	sparrow sparrow sparrow	
3824	Shergaon	sparrow	ʨi-plɔː	ʨi+plɔː	tɕ i + p l ɔː	i n + i m n	tɕ i + p l ɔː	1023 435	sparrow sparrow	
#
3826	Duhumbi	speak	haw	haw	h a w	i n c	h a w	1028	speak	
3827	Khoina	speak	gɐ̃ː	gɐ̃ː	g ɐ̃ː	i n	g ɐ̃ː -	1028	speak	
3828	Jerigaon	speak	gɐ̃ː	gɐ̃ː	g ɐ̃ː	i n	g ɐ̃ː -	1028	speak	
3830	Rahung	speak	steː gɔ̃ː	steː_gɔ̃ː	s t eː + g ɔ̃ː	i m n + i n	s t eː + g ɔ̃ː -	1029 1028	speak speak	
3831	Rupa	speak	steː gɔ̃ː	steː_gɔ̃ː	s t eː + g ɔ̃ː	i m n + i n	s t eː + g ɔ̃ː -	1029 1028	speak speak	
3832	Shergaon	speak	gɔ̃ː	gɔ̃ː	g ɔ̃ː	i n	g ɔ̃ː -	1028	speak	
#
3834	Duhumbi	spear	kʰɛj-ʥɔŋ	kʰɛj+ʥɔŋ	kʰ ɛ j + dʑ ɔ ŋ	i n c + i n c	kʰ ɛ j + dʑ ɔ ŋ	1032 542	spear spear	
3836	Jerigaon	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	i n c	dʑ ɔ ŋ	542	spear	
3837	Khoitam	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	i n c	dʑ ɔ ŋ	542	spear	
3838	Rahung	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	i n c	dʑ ɔ ŋ	542	spear	
3839	Rupa	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	i n c	dʑ ɔ ŋ	542	spear	
3840	Shergaon	spear	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	i n c	dʑ ɔ ŋ	542	spear	
#
3841	Khispi	spicy, pungent	jej-ba	jej+ba	j e j + b a	i n c + i n	j e j + b a	1034 462	spicypungent ba-suffix	
3842	Duhumbi	spicy, pungent	jɛj-ba	jɛj+ba	j ɛ j + b a	i n c + i n	j ɛ j + b a	1034 462	spicypungent ba-suffix	
3843	Khoina	spicy, pungent	jɐ-di	jɐ+di	j ɐ + d i	i n + i n	j ɐ - + d i	1034 1036	spicypungent spicypungent	
3844	Jerigaon	spicy, pungent	hɐ	hɐ	h ɐ	i n	h ɐ -	1034	spicypungent	
3845	Khoitam	spicy, pungent	hɔ	hɔ	h ɔ	i n	h ɔ -	1034	spicypungent	
3846	Rahung	spicy, pungent	hɔ-ba	hɔ+ba	h ɔ + b a	i n + i n	h ɔ - + b a	1034 462	spicypungent ba-suffix	
#
3849	Khispi	spider	(pʰu) saŋ-gɔm-pa ~ saŋ-kɔː-pa	saŋ+gɔm+pa	s a ŋ + g ɔ m + p a	i n c + i n c + i n	s a ŋ + g ɔ m + p a	1039 1037 1040	spider spider spider	
3850	Duhumbi	spider	(pʰu) saŋ-gom-bu ~ (pʰu) aŋ-zɔm	saŋ+gom+bu	s a ŋ + g o m + b u	i n c + i n c + i n	s a ŋ + g o m + b u	1039 1037 1040	spider spider spider	
3851	Khoina	spider	ga-pøː	ga+pøː	g a + p øː	i n + i n	g a - + p øː	1037 1040	spider spider	
3852	Jerigaon	spider	na-tɹøŋ-zaŋ	na+tɹøŋ+zaŋ	n a + t ɹ ø ŋ + z a ŋ	i n + i m n c + i n c	n a + t ɹ ø ŋ + z a ŋ	1041 1038 1039	spider spider spider	
3853	Khoitam	spider	tan-tɹĩ-sũŋ	tan+tɹĩ+sũŋ	t a n + t ɹ ĩ + s ũ ŋ	i n c + i m n + i n c	t a n + t ɹ ĩ - + s ũ ŋ	492 1038 1039	spider spider spider	
3854	Rahung	spider	na(ŋ)-tɹyː(ŋ) sɔŋ-sɔŋ	na+tɹyː_sɔŋ+sɔŋ	n a + t ɹ yː + s ɔ ŋ + s ɔ ŋ	i n + i m n + i n c + i n c	n a + t ɹ yː - + s ɔ ŋ + s ɔ ŋ	1041 1038 1039 0	spider spider spider spider	
3855	Rupa	spider	pɹeː-suŋ	pɹeː+suŋ	p ɹ eː + s u ŋ	i m n + i n c	p ɹ eː - + s u ŋ	1038 1039	spider spider	
3856	Shergaon	spider	tɹeː-sum	tɹeː+sum	t ɹ eː + s u m	i m n + i n c	t ɹ eː - + s u m	1038 1039	spider spider	
#
3857	Khispi	spirit, soul, shadow	ɔ-guŋ	ɔ+guŋ	ɔ + g u ŋ	n + i n c	ɔ + g u ŋ	1044 1043	spiritsoulshadow spiritsoulshadow	
3858	Duhumbi	spirit, soul, shadow	u-guŋ	u+guŋ	u + g u ŋ	n + i n c	u + g u ŋ	1044 1043	spiritsoulshadow spiritsoulshadow	
3859	Khoina	spirit, soul, shadow	a-wuŋ	a+wuŋ	a + w u ŋ	n + i n c	a + w u ŋ	1044 1043	spiritsoulshadow spiritsoulshadow	
3860	Jerigaon	spirit, soul, shadow	a-wuŋ	a+wuŋ	a + w u ŋ	n + i n c	a + w u ŋ	1044 1043	spiritsoulshadow spiritsoulshadow	
3861	Khoitam	spirit, soul, shadow	a-wuŋ	a+wuŋ	a + w u ŋ	n + i n c	a + w u ŋ	1044 1043	spiritsoulshadow spiritsoulshadow	
3862	Rahung	spirit, soul, shadow	uŋ	uŋ	u ŋ	n c	- u ŋ	1043	spiritsoulshadow	
3863	Rupa	spirit, soul, shadow	u-juŋ	u+juŋ	u + j u ŋ	n + i n c	u + j u ŋ	1044 1043	spiritsoulshadow spiritsoulshadow	
3864	Shergaon	spirit, soul, shadow	u-juŋ	u+juŋ	u + j u ŋ	n + i n c	u + j u ŋ	1044 1043	spiritsoulshadow spiritsoulshadow	
#
3865	Khispi	spit	hin-tus tɔs	hin+tus_tɔs	h i n + t u s + t ɔ s	i n c + i n c + i n c	h i n + t u s + t ɔ s	376 1049 1048	? spittle throw	
3866	Duhumbi	spit	hin-tus tɔs	hin+tus_tɔs	h i n + t u s + t ɔ s	i n c + i n c + i n c	h i n + t u s + t ɔ s	376 1049 1048	? spittle throw	
3867	Khoina	spit	tʂʰøˀ	tʂʰøˀ	ʈʂʰ øˀ	i n	ʈʂʰ øˀ	1046	spit	
3868	Jerigaon	spit	ʨʰøˀ	ʨʰøˀ	tɕʰ øˀ	i n	tɕʰ øˀ	1046	spit	
3869	Khoitam	spit	ʨʰeˀ	ʨʰeˀ	tɕʰ eˀ	i n	tɕʰ eˀ	1046	spit	
3870	Rahung	spit	ʨʰøˀ	ʨʰøˀ	tɕʰ øˀ	i n	tɕʰ øˀ	1046	spit	
3871	Rupa	spit	kʰøˀ	kʰøˀ	kʰ øˀ	i n	kʰ øˀ	1046	spit	
3872	Shergaon	spit	kʰeˀ	kʰeˀ	kʰ eˀ	i n	kʰ eˀ	1046	spit	
#
3873	Khispi	spittle, spit	hin-tus	hin+tus	h i n + t u s	i n c + i n c	h i n + t u s	376 1049	? spittle	
3874	Duhumbi	spittle, spit	hin-tus	hin+tus	h i n + t u s	i n c + i n c	h i n + t u s	376 1049	? spittle	
3875	Khoina	spittle, spit	taː	taː	t aː	i n	t aː -	1049	spittle	
3876	Jerigaon	spittle, spit	tɛː	tɛː	t ɛː	i n	t ɛː -	1049	spittle	
3877	Khoitam	spittle, spit	tɛː	tɛː	t ɛː	i n	t ɛː -	1049	spittle	
3878	Rahung	spittle, spit	tɛː	tɛː	t ɛː	i n	t ɛː -	1049	spittle	
3879	Rupa	spittle, spit	taː	taː	t aː	i n	t aː -	1049	spittle	
3880	Shergaon	spittle, spit	taː	taː	t aː	i n	t aː -	1049	spittle	
#
3881	Khispi	split	ʨʰe	ʨʰe	tɕʰ e	i n	tɕʰ e -	1052	split	
3882	Duhumbi	split	ʨʰe	ʨʰe	tɕʰ e	i n	tɕʰ e -	1052	split	
3884	Jerigaon	split	ʨɛk	ʨɛk	tɕ ɛ k	i n c	tɕ ɛ k	1052	split	
3886	Rahung	split	ʨʰeˀ	ʨʰeˀ	tɕʰ eˀ	i n	tɕʰ eˀ -	1052	split	
3887	Rupa	split	ʨʰeˀ ~ ʨʰaˀ	ʨʰeˀ	tɕʰ eˀ	i n	tɕʰ eˀ -	1052	split	
3891	Khoina	split	jɔ	jɔ	j ɔ	i n	j ɔ	65	?	
3892	Jerigaon	split	jɔ	jɔ	j ɔ	i n	j ɔ	65	?	
3893	Khoitam	split	jɔ	jɔ	j ɔ	i n	j ɔ	65	?	
3896	Shergaon	split	ho	ho	h o	i n	h o	65	?	
#
3898	Duhumbi	squirrel	ʦɔː-ʦɔː gɹɔŋ-tʰaŋ	ʦɔː+ʦɔː_gɹɔŋ+tʰaŋ	ts ɔː + ts ɔː + g ɹ ɔ ŋ + tʰ a ŋ	i n + i n + i m n c + i n c	ts ɔː - + ts ɔː + g ɹ ɔ ŋ + tʰ a ŋ	1056 1055 1059 506	squirrel squirrel squirrel squirrel	
3899	Khoina	squirrel	ʦaŋ-kʰa	ʦaŋ+kʰa	ts a ŋ + kʰ a	i n c + i n	ts a ŋ + kʰ a	1056 1057	squirrel squirrel	
3900	Jerigaon	squirrel	ʨaŋ-ka	ʨaŋ+ka	tɕ a ŋ + k a	i n c + i n	tɕ a ŋ + k a	1056 1057	squirrel squirrel	
3901	Khoitam	squirrel	ʨaŋ-kɛ	ʨaŋ+kɛ	tɕ a ŋ + k ɛ	i n c + i n	tɕ a ŋ + k ɛ	1056 1057	squirrel squirrel	
3903	Rupa	squirrel	stɔp ʦaŋ-kʰa ~ stɔp ʨaŋ-kʰa	stɔp_ʦaŋ+kʰa	s t ɔ p + ts a ŋ + kʰ a	i m n c + i n c + i n	s t ɔ p + ts a ŋ + kʰ a	1058 1056 1057	squirrel squirrel squirrel	
3904	Shergaon	squirrel	stɔp ʨaŋ-ka	stɔp_ʨaŋ+ka	s t ɔ p + tɕ a ŋ + k a	i m n c + i n c + i n	s t ɔ p + tɕ a ŋ + k a	1058 1056 1057	squirrel squirrel squirrel	
#
3906	Duhumbi	squirrel, flying	ʨʰɛɹ-gɛn	ʨʰɛɹ+gɛn	tɕʰ ɛ ɹ + g ɛ n	i n c + i n c	tɕʰ ɛ ɹ + g ɛ n	1060 1061	squirrelflying squirrelflying	
3907	Khoina	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy+jɔ̃ː	tɕʰ y + j ɔ̃ː	i n + i n	tɕʰ y - + j ɔ̃ː	1060 1062	squirrelflying squirrelflying	
3908	Jerigaon	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy+jɔ̃ː	tɕʰ y + j ɔ̃ː	i n + i n	tɕʰ y - + j ɔ̃ː	1060 1062	squirrelflying squirrelflying	
3909	Khoitam	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy+jɔ̃ː	tɕʰ y + j ɔ̃ː	i n + i n	tɕʰ y - + j ɔ̃ː	1060 1062	squirrelflying squirrelflying	
3910	Rahung	squirrel, flying	ʨʰə-ʨʰow ~ ʨʰə-ʨʰoː	ʨʰə+ʨʰow	tɕʰ ə + tɕʰ o w	i n + i n c	tɕʰ ə - + tɕʰ - o w	1060 1063	squirrelflying squirrelflying	
3911	Rupa	squirrel, flying	kʰjaw	kʰjaw	kʰ j a w	i m n c	kʰ j a w	1063	squirrelflying	
3912	Shergaon	squirrel, flying	kʰlɛː	kʰlɛː	kʰ l ɛː	i m n	kʰ l ɛː	530	squirrelflying	
#
3913	Khispi	stab	ʥɔk	ʥɔk	dʑ ɔ k	i n c	dʑ ɔ k	1064	stab	
3914	Duhumbi	stab	ʥɔk	ʥɔk	dʑ ɔ k	i n c	dʑ ɔ k	1064	stab	
3915	Khoina	stab	dʐuk	dʐuk	ɖʐ u k	i n c	ɖʐ u k	1064	stab	
3916	Jerigaon	stab	ʥuk	ʥuk	dʑ u k	i n c	dʑ u k	1064	stab	
3919	Rupa	stab	ʥuk	ʥuk	dʑ u k	i n c	dʑ u k	1064	stab	
3920	Shergaon	stab	ʥuk	ʥuk	dʑ u k	i n c	dʑ u k	1064	stab	
#
3921	Khispi	stand (up)	kʰiŋ	kʰiŋ	kʰ i ŋ	i n c	kʰ i ŋ	1065	standup	
3922	Duhumbi	stand (up)	kʰiŋ	kʰiŋ	kʰ i ŋ	i n c	kʰ i ŋ	1065	standup	
3923	Khoina	stand (up)	tʂʰĩː	tʂʰĩː	ʈʂʰ ĩː	i n	ʈʂʰ ĩː -	1065	standup	
3924	Jerigaon	stand (up)	ʨʰĩː	ʨʰĩː	tɕʰ ĩː	i n	tɕʰ ĩː -	1065	standup	
3925	Khoitam	stand (up)	ʨʰĩː	ʨʰĩː	tɕʰ ĩː	i n	tɕʰ ĩː -	1065	standup	
3926	Rahung	stand (up)	ʨʰĩː	ʨʰĩː	tɕʰ ĩː	i n	tɕʰ ĩː -	1065	standup	
3927	Rupa	stand (up)	kʰĩː	kʰĩː	kʰ ĩː	i n	kʰ ĩː -	1065	standup	
3928	Shergaon	stand (up)	kʰĩː	kʰĩː	kʰ ĩː	i n	kʰ ĩː -	1065	standup	
#
3931	Khoina	star	dy-ʐyk	dy+ʐyk	d y + ʐ y k	i n + i n c	d y + ʐ y k	543 1066	da-prefix star	
3932	Jerigaon	star	də-zyk	də+zyk	d ə + z y k	i n + i n c	d ə + z y k	543 1066	da-prefix star	
3933	Khoitam	star	ʨʰyŋ-zyk	ʨʰyŋ+zyk	tɕʰ y ŋ + z y k	i n c + i n c	tɕʰ y ŋ + z y k	1067 1066	star star	
3934	Rahung	star	ʨʰyŋ-zyk	ʨʰyŋ+zyk	tɕʰ y ŋ + z y k	i n c + i n c	tɕʰ y ŋ + z y k	1067 1066	star star	
3935	Rupa	star	zyk	zyk	z y k	i n c	z y k	1066	star	
3936	Shergaon	star	ʨʰuŋ-zuk	ʨʰuŋ+zuk	tɕʰ u ŋ + z u k	i n c + i n c	tɕʰ u ŋ + z u k	1067 1066	star star	
#
3937	Khispi	steal	wu	wu	w u	i n	w u -	1068	steal	
3938	Duhumbi	steal	wu	wu	w u	i n	w u -	1068	steal	
3939	Khoina	steal	jɔː	jɔː	j ɔː	i n	j ɔː -	1068	steal	
3940	Jerigaon	steal	jɔː	jɔː	j ɔː	i n	j ɔː -	1068	steal	
3941	Khoitam	steal	jɔː	jɔː	j ɔː	i n	j ɔː -	1068	steal	
3942	Rahung	steal	joː	joː	j oː	i n	j oː -	1068	steal	
3943	Rupa	steal	jaw	jaw	j a w	i n c	j a w	1068	steal	
3944	Shergaon	steal	jaw	jaw	j a w	i n c	j a w	1068	steal	
#
3946	Duhumbi	steam	haŋ-pa ~ ɬaŋ-pa	haŋ+pa	h a ŋ + p a	i n c + i n	h a ŋ + p a	1070 1071	steam steam	
3947	Khoina	steam	kɔ-hɔ̃ː	kɔ+hɔ̃ː	k ɔ + h ɔ̃ː	i n + i n	k ɔ + h ɔ̃ː -	1074 1070	steam steam	
3949	Khoitam	steam	a-lũːŋ	a+lũːŋ	a + l ũː ŋ	n + i n c	a + l ũː ŋ	1072 1070	steam steam	
3950	Rahung	steam	laŋ-poː	laŋ+poː	l a ŋ + p oː	i n c + i n	l a ŋ + p oː	1070 1071	steam steam	
#
3955	Khoina	stich	ʦɐk	ʦɐk	ts ɐ k	i n c	ts ɐ k	1075	stich	
3959	Rupa	stich	ʦak ~ ʨak	ʦak	ts a k	i n c	ts a k	1075	stich	
3960	Shergaon	stich	ʨak	ʨak	tɕ a k	i n c	tɕ a k	1075	stich	
#
3961	Khispi	stick	kʰaj	kʰaj	kʰ a j	i n c	kʰ a j	1076	stick	
3962	Duhumbi	stick	kʰɛj	kʰɛj	kʰ ɛ j	i n c	kʰ ɛ j	1076	stick	
3963	Khoina	stick	kʰɐ	kʰɐ	kʰ ɐ	i n	kʰ ɐ -	1076	stick	
3964	Jerigaon	stick	kʰɐ	kʰɐ	kʰ ɐ	i n	kʰ ɐ -	1076	stick	
3965	Khoitam	stick	kʰɔ	kʰɔ	kʰ ɔ	i n	kʰ ɔ -	1076	stick	
3966	Rahung	stick	kʰɔ	kʰɔ	kʰ ɔ	i n	kʰ ɔ -	1076	stick	
3967	Rupa	stick	kʰɔ	kʰɔ	kʰ ɔ	i n	kʰ ɔ -	1076	stick	
#
3969	Khispi	stone	luŋ	luŋ	l u ŋ	i n c	l u ŋ	1077	stone	
3970	Duhumbi	stone	luŋ	luŋ	l u ŋ	i n c	l u ŋ	1077	stone	
3971	Khoina	stone	lyŋ	lyŋ	l y ŋ	i n c	l y ŋ	1077	stone	
3972	Jerigaon	stone	lyŋ	lyŋ	l y ŋ	i n c	l y ŋ	1077	stone	
3973	Khoitam	stone	ryŋ	ryŋ	r y ŋ	i n c	r y ŋ	1077	stone	
3974	Rahung	stone	ryŋ	ryŋ	r y ŋ	i n c	r y ŋ	1077	stone	
3975	Rupa	stone	lyŋ	lyŋ	l y ŋ	i n c	l y ŋ	1077	stone	
3976	Shergaon	stone	luŋ	luŋ	l u ŋ	i n c	l u ŋ	1077	stone	
#
3977	Khispi	story	tam	tam	t a m	i n c	t a m	1078	story	
3978	Duhumbi	story	tam	tam	t a m	i n c	t a m	1078	story	
3979	Khoina	story	kʰaɹ-tan	kʰaɹ+tan	kʰ a ɹ + t a n	i n c + i n c	kʰ a ɹ + t a n	1079 1078	story story	
3981	Khoitam	story	tuŋ-lu	tuŋ+lu	t u ŋ + l u	i n c + i n	t u ŋ + l u	1078 1080	story story	
3982	Rahung	story	kʰaɹ-tam	kʰaɹ+tam	kʰ a ɹ + t a m	i n c + i n c	kʰ a ɹ + t a m	1079 1078	story story	
#
3985	Khispi	straight	laŋ-ɕum	laŋ+ɕum	l a ŋ + ɕ u m	i n c + i n c	l a ŋ + ɕ u m	1081 1296	straight straight	
3986	Duhumbi	straight	raŋ-bu	raŋ+bu	r a ŋ + b u	i n c + i n	r a ŋ + b u	1081 1083	straight straight	
3987	Khoina	straight	a-rɔ̃ː(ŋ)	a+rɔ̃ː	a + r ɔ̃ː	n + i n	- a + r ɔ̃ː -	56 1081	u/a-prefix straight	
3988	Jerigaon	straight	a-rɔ̃ː(ŋ)	a+rɔ̃ː	a + r ɔ̃ː	n + i n	- a + r ɔ̃ː -	56 1081	u/a-prefix straight	
3989	Khoitam	straight	a-rũːŋ	a+rũːŋ	a + r ũː ŋ	n + i n c	- a + r ũː ŋ	56 1081	u/a-prefix straight	
3990	Rahung	straight	a-rũːŋ	a+rũːŋ	a + r ũː ŋ	n + i n c	- a + r ũː ŋ	56 1081	u/a-prefix straight	
3991	Rupa	straight	a-rũː	a+rũː	a + r ũː	n + i n	- a + r ũː -	56 1081	u/a-prefix straight	
3992	Shergaon	straight	a-rɔ̃ː	a+rɔ̃ː	a + r ɔ̃ː	n + i n	- a + r ɔ̃ː -	56 1081	u/a-prefix straight	
#
3993	Khispi	stump (tree)	dum-ba	dum+ba	d u m + b a	i n c + i n	d u m + b a	1087 462	stumptree ba-suffix	
3994	Duhumbi	stump (tree)	tʰum-ba	tʰum+ba	tʰ u m + b a	i n c + i n	tʰ u m + b a	1087 462	stumptree ba-suffix	
3998	Rahung	stump (tree)	hiŋ tɔ-rɔm	hiŋ_tɔ+rɔm	h i ŋ + t ɔ + r ɔ m	i n c + i n + i n c	h i ŋ + t - ɔ - + r ɔ m	1084 1085 1088	wood stumptree stumptree	
3999	Rupa	stump (tree)	hiŋ tʰrɔm	hiŋ_tʰrɔm	h i ŋ + tʰ r ɔ m	i n c + i m n c	h i ŋ + tʰ r ɔ m	1084 1085	wood stumptree	
#
4003	Khoina	suck	tʂʰajŋ	tʂʰajŋ	ʈʂʰ aj/ai ŋ	i n c	ʈʂʰ aj/ai ŋ	1090	suck	
4004	Jerigaon	suck	ʨʰɛŋ	ʨʰɛŋ	tɕʰ ɛ ŋ	i n c	tɕʰ ɛ ŋ	1090	suck	
4006	Rahung	suck	ʨʰɛŋ	ʨʰɛŋ	tɕʰ ɛ ŋ	i n c	tɕʰ ɛ ŋ	1090	suck	
4007	Rupa	suck	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	i n c	kʰ ɛ ŋ	1090	suck	
4009	Khispi	suck	ʑɔp	ʑɔp	ʑ ɔ p	i n c	ʑ ɔ p	1089	suck	
4010	Duhumbi	suck	ʑɔp	ʑɔp	ʑ ɔ p	i n c	ʑ ɔ p	1089	suck	
4012	Jerigaon	suck	zyː	zyː	z yː	i n	z yː -	1089	suck	
4013	Khoitam	suck	zyː	zyː	z yː	i n	z yː -	1089	suck	
4014	Rahung	suck	zyː	zyː	z yː	i n	z yː -	1089	suck	
4016	Shergaon	suck	ziː	ziː	z iː	i n	z iː -	1089	suck	
#
4017	Khispi	sugarcane	(ʨʰula) mej-ʥu	mej+ʥu	m e j + dʑ u	i n c + i n	m e j + dʑ u	1092 1091	sugarcane sugarcane	
4018	Duhumbi	sugarcane	mɛj-ʥu	mɛj+ʥu	m ɛ j + dʑ u	i n c + i n	m ɛ j + dʑ u	1092 1091	sugarcane sugarcane	
4019	Khoina	sugarcane	ma-ʦʰiː	ma+ʦʰiː	m a + tsʰ iː	i n + i n	m a - + tsʰ iː	1092 1091	sugarcane sugarcane	
4020	Jerigaon	sugarcane	mə-ʨʰiː-sɔː	mə+ʨʰiː+sɔː	m ə + tɕʰ iː + s ɔː	i n + i n + i n	m ə - + tɕʰ iː + s ɔː	1092 1091 1094	sugarcane sugarcane sugarcane	
4021	Khoitam	sugarcane	mə-ʦʰiː/-ʨʰiː	mə+ʦʰiː	m ə + tsʰ iː	i n + i n	m ə - + tsʰ iː	1092 1091	sugarcane sugarcane	
4022	Rahung	sugarcane	pʰ-ʨʰiː	pʰ+ʨʰiː	pʰ + tɕʰ iː	i + i n	pʰ - - + tɕʰ iː	1092 1091	sugarcane sugarcane	
4023	Rupa	sugarcane	mə-ʦʰyː ~ mə-ʨʰiː ~ bə-ʨʰiː	mə+ʦʰyː	m ə + tsʰ yː	i n + i n	m ə - + tsʰ yː	1092 1091	sugarcane sugarcane	
4024	Shergaon	sugarcane	mi-ʨʰiː	mi+ʨʰiː	m i + tɕʰ iː	i n + i n	m i - + tɕʰ iː	1092 1091	sugarcane sugarcane	
#
4025	Khispi	sun, day	na-mi ~ na-me	na+mi	n a + m i	i n + i n	n a + m i	1096 551	sunday sunday	
4026	Duhumbi	sun, day	na-mi	na+mi	n a + m i	i n + i n	n a + m i	1096 551	sunday sunday	
4027	Khoina	sun, day	na-nyː	na+nyː	n a + n yː	i n + i n	n a + n yː	1096 1095	sunday sunday	
4028	Jerigaon	sun, day	nə-nyː	nə+nyː	n ə + n yː	i n + i n	n ə + n yː	1096 1095	sunday sunday	
4029	Khoitam	sun, day	nə-myː ~ nə-miː	nə+myː	n ə + m yː	i n + i n	n ə + m yː	1096 551	sunday sunday	
4030	Rahung	sun, day	nə-myː ~ nə-miː	nə+myː	n ə + m yː	i n + i n	n ə + m yː	1096 551	sunday sunday	
4031	Rupa	sun, day	nə-nyː	nə+nyː	n ə + n yː	i n + i n	n ə + n yː	1096 1095	sunday sunday	
4032	Shergaon	sun, day	nə-niː	nə+niː	n ə + n iː	i n + i n	n ə + n iː	1096 1095	sunday sunday	
